frame,system,rom_label,pc,ram_0000_t49,ram_0000_t41,ram_0000_t42,ram_0002_t17,ram_0003_t18,ram_0004_t18,game_mode,screen_ready,ram_script,ram_subscript,ppu_load_index,ram_frm_cnt,cur_save_slot,rendering_flag,ram_004D,ram_next_script,ram_005C,se_ptr_lo,se_ptr_hi,ram_006C_se,ram_00F6,btn_press,btn_hold,scroll_y,scroll_x,ram_for_2001,ram_for_2000,ram_0415,ram_041A,ram_041F,ram_0421,ram_0423,spr_index_1,spr_index_2,ram_042D,ram_042E,ram_00E7,ram_map_location,ram_next_map_location,ram_0528,ram_05F1,ram_05F4,ram_05F5,ram_music,ram_music_busy,ram_060A,ram_060B,ram_060C,ram_060D,ram_0611,ram_0612,ram_0613,ram_0616,ram_0617,ram_0619,ram_061B,ppu_buf_status,ppu_buf_index,ppu_buf_0,ppu_buf_1,ppu_buf_2,ppu_buf_3,ppu_buf_4,ppu_buf_5,ppu_buf_6,ppu_buf_7,trace_last,trace_seq,trace_music_writer,trace_music_value,trace_busy_writer,trace_busy_value,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT,reg_d0,reg_d1,reg_d2,reg_d3,reg_d4,reg_d5,reg_d6,reg_d7,reg_a0,reg_a1,reg_a2,reg_a3,reg_a4,reg_a5,reg_a6,reg_a7,reg_sr
236,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,89,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,43,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,0FD8,B001,0000,B101,1800,0000,0302,00000000,0220,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
237,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,8A,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,43,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,0FF3,B001,0000,B101,1800,0000,0302,00000000,0224,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
238,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,8B,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,44,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,100E,B001,0000,B101,1800,0000,0302,00000000,0228,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
239,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,8C,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,44,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,1029,B001,0000,B101,1800,0000,0302,00000000,022C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
240,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,8D,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,45,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,1044,B001,0000,B101,1800,0000,0302,00000000,0230,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
241,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,8E,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,45,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,105F,B001,0000,B101,1800,0000,0302,00000000,0234,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
242,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,8F,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,46,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,107A,B001,0000,B101,1800,0000,0302,00000000,0238,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
243,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,90,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,46,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,1095,B001,0000,B101,1800,0000,0302,00000000,023C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
244,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,91,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,47,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,10B0,B001,0000,B101,1800,0000,0302,00000000,0240,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
245,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,92,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,47,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,10CB,B001,0000,B101,1800,0000,0302,00000000,0244,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
246,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,93,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,48,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,10E6,B001,0000,B101,1800,0000,0302,00000000,0248,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
247,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,94,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,48,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,1101,B001,0000,B101,1800,0000,0302,00000000,024C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
248,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,95,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,49,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,111C,B001,0000,B101,1800,0000,0302,00000000,0250,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
249,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,96,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,49,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,1137,B001,0000,B101,1800,0000,0302,00000000,0254,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
250,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,97,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,4A,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,1152,B001,0000,B101,1800,0000,0302,00000000,0258,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
251,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,98,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,4A,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,116D,B001,0000,B101,1800,0000,0302,00000000,025C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
252,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,99,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,4B,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,1188,B001,0000,B101,1800,0000,0302,00000000,0260,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
253,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,9A,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,4B,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,11A3,B001,0000,B101,1800,0000,0302,00000000,0264,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
254,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,9B,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,4C,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,11BE,B001,0000,B101,1800,0000,0302,00000000,0268,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
255,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,9C,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,4C,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,11D9,B001,0000,B101,1800,0000,0302,00000000,026C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
256,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,9D,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,4D,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,11F4,B001,0000,B101,1800,0000,0302,00000000,0270,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
257,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,9E,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,4D,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,120F,B001,0000,B101,1800,0000,0302,00000000,0274,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
258,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,9F,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,4E,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,122A,B001,0000,B101,1800,0000,0302,00000000,0278,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
259,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,A0,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,4E,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,1245,B001,0000,B101,1800,0000,0302,00000000,027C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
260,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,A1,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,4F,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,1260,B001,0000,B101,1800,0000,0302,00000000,0280,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
261,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,A2,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,4F,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,127B,B001,0000,B101,1800,0000,0302,00000000,0284,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
262,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,A3,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,50,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,1296,B001,0000,B101,1800,0000,0302,00000000,0288,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
263,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,A4,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,50,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,12B1,B001,0000,B101,1800,0000,0302,00000000,028C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
264,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,A5,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,51,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,12CC,B001,0000,B101,1800,0000,0302,00000000,0290,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
265,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,A6,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,51,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,12E7,B001,0000,B101,1800,0000,0302,00000000,0294,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
266,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,A7,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,52,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,1302,B001,0000,B101,1800,0000,0302,00000000,0298,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
267,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,A8,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,52,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,131D,B001,0000,B101,1800,0000,0302,00000000,029C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
268,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,A9,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,53,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,1338,B001,0000,B101,1800,0000,0302,00000000,02A0,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
269,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,AA,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,53,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,1353,B001,0000,B101,1800,0000,0302,00000000,02A4,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
270,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,AB,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,54,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,136E,B001,0000,B101,1800,0000,0302,00000000,02A8,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
271,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,AC,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,54,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,1389,B001,0000,B101,1800,0000,0302,00000000,02AC,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
272,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,AD,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,55,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,13A4,B001,0000,B101,1800,0000,0302,00000000,02B0,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
273,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,AE,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,55,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,13BF,B001,0000,B101,1800,0000,0302,00000000,02B4,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
274,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,AF,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,56,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,13DA,B001,0000,B101,1800,0000,0302,00000000,02B8,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
275,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,B0,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,56,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,13F5,B001,0000,B101,1800,0000,0302,00000000,02BC,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
276,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,B1,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,57,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,1410,B001,0000,B101,1800,0000,0302,00000000,02C0,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
277,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,B2,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,57,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,142B,B001,0000,B101,1800,0000,0302,00000000,02C4,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
278,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,B3,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,58,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,1446,B001,0000,B101,1800,0000,0302,00000000,02C8,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
279,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,B4,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,58,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,1461,B001,0000,B101,1800,0000,0302,00000000,02CC,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
280,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,B5,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,59,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,147C,B001,0000,B101,1800,0000,0302,00000000,02D0,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
281,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,B6,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,59,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,1497,B001,0000,B101,1800,0000,0302,00000000,02D4,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
282,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,B7,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,5A,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,14B2,B001,0000,B101,1800,0000,0302,00000000,02D8,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
